Seller;Articulo;Stock;warehouse
E599;1316210;90000;0001
E599;1316211;90000;0001
E599;1316224;90000;0001
E599;1316228;90000;0001
E599;1316232;90000;0001
E599;1316235;90000;0001
E599;1316236;90000;0001
E599;1316244;90000;0001
E599;1316250;90000;0001
E599;1316257;90000;0001
E599;1316258;90000;0001
E599;1316271;90000;0001
E599;1316334;90000;0001
E599;1317261;90000;0001
E599;1317262;90000;0001
E599;1317263;90000;0001
E599;1317265;90000;0001
E599;1317266;90000;0001
E599;1317267;90000;0001
E599;1317281;90000;0001
E599;1317285002;90000;0001
E599;1268462;90000;0001
E599;1268469;90000;0001
E599;1268476;90000;0001
E599;1268477;90000;0001
E599;1268478;90000;0001
E599;1268480;90000;0001
E599;1268482;90000;0001
E599;1268500;90000;0001
E599;1268509;90000;0001
E599;1268510;90000;0001
E599;1268518;90000;0001
E599;1268529;90000;0001
E599;1268545;90000;0001
E599;1268552;90000;0001
E599;1269371;90000;0001
E599;1269401;90000;0001
E599;1269406;90000;0001
E599;1269435;90000;0001
E599;1269443;90000;0001
E599;1269445;90000;0001
E599;1269447;90000;0001
E599;1270061;90000;0001
E599;1270066;90000;0001
E599;1270068;90000;0001
E599;1270124;90000;0001
E599;1270125;90000;0001
E599;1270126;90000;0001
E599;1270134;90000;0001
E599;1270135;90000;0001
E599;1270143;90000;0001
E599;1270148;90000;0001
E599;1270578;90000;0001
E599;1317286002;90000;0001
E599;1317286005;90000;0001
E599;1318018;90000;0001
E599;1318020;90000;0001
E599;1318026;90000;0001
E599;1318029;90000;0001
E599;1318041;90000;0001
E599;1318044;90000;0001
E599;1318045;90000;0001
E599;1318048;90000;0001
E599;1318053;90000;0001
E599;1318066;90000;0001
E599;1318070;90000;0001
E599;1318083;90000;0001
E599;1318090;90000;0001
E599;1318097;90000;0001
E599;1318103;90000;0001
E599;1318855;90000;0001
E599;1318864;90000;0001
E599;1318866;90000;0001
E599;1318868;90000;0001
E599;1318873;90000;0001
E599;1318874;90000;0001
E599;1318882;90000;0001
E599;1318886;90000;0001
E599;1318891;90000;0001
E599;1318905;90000;0001
E599;1318908;90000;0001
E599;1318912;90000;0001
E599;1318913;90000;0001
E599;1318921;90000;0001
E599;1318926;90000;0001
E599;1318927;90000;0001
E599;1318931;90000;0001
E599;1318936;90000;0001
E599;1318947;90000;0001
E599;1272177;90000;0001
E599;1272187;90000;0001
E599;1272190;90000;0001
E599;1272194;90000;0001
E599;1272205;90000;0001
E599;1272213;90000;0001
E599;1272321;90000;0001
E599;1272333;90000;0001
E599;1272334;90000;0001
E599;1267572;90000;0001
E599;1268081;90000;0001
E599;1270582;90000;0001
E599;1270596;90000;0001
E599;1270599;90000;0001
E599;1270607;90000;0001
E599;1270611;90000;0001
E599;1270631;90000;0001
E599;1270634;90000;0001
E599;1272028;90000;0001
E599;1272076;90000;0001
E599;1272077;90000;0001
E599;1272091;90000;0001
E599;1272098;90000;0001
E599;1274815;90000;0001
E599;1274823;90000;0001
E599;1274829;90000;0001
E599;1274830;90000;0001
E599;1274834;90000;0001
E599;1274838;90000;0001
E599;1276357;90000;0001
E599;1276358;90000;0001
E599;1276359;90000;0001
E599;1276367;90000;0001
E599;1276387;90000;0001
E599;1276394;90000;0001
E599;1276399;90000;0001
E599;1276526;90000;0001
E599;1276527;90000;0001
E599;1276564;90000;0001
E599;1276565;90000;0001
E599;1276568;90000;0001
E599;1276573;90000;0001
E599;1276576;90000;0001
E599;1276578;90000;0001
E599;1277240;90000;0001
E599;1277244;90000;0001
E599;1278422;90000;0001
E599;1268087;90000;0001
E599;1268088;90000;0001
E599;1268100;90000;0001
E599;1268110;90000;0001
E599;1268144;90000;0001
E599;1268147;90000;0001
E599;1268163;90000;0001
E599;1268165;90000;0001
E599;1268187;90000;0001
E599;1268197;90000;0001
E599;1268211;90000;0001
E599;1268212;90000;0001
E599;1268839;90000;0001
E599;1268840;90000;0001
E599;1268905;90000;0001
E599;1268915;90000;0001
E599;1268939;90000;0001
E599;1268980;90000;0001
E599;1268986;90000;0001
E599;1268987;90000;0001
E599;1268988;90000;0001
E599;1269044;90000;0001
E599;1269053;90000;0001
E599;1269064;90000;0001
E599;1269869;90000;0001
E599;1269880;90000;0001
E599;1269887;90000;0001
E599;1269890;90000;0001
E599;1269903;90000;0001
E599;1269909;90000;0001
E599;1269914;90000;0001
E599;1269916;90000;0001
E599;1278423;90000;0001
E599;1278434;90000;0001
E599;1278435;90000;0001
E599;195231;90000;0001
E599;195326;90000;0001
E599;195388;90000;0001
E599;195422;90000;0001
E599;195588;90000;0001
E599;195619;90000;0001
E599;221563;90000;0001
E599;221564;90000;0001
E599;221576;90000;0001
E599;2227776;90000;0001
E599;2231207;90000;0001
E599;223319;90000;0001
E599;223321;90000;0001
E599;2245078;90000;0001
E599;224566;90000;0001
E599;224578;90000;0001
E599;224579;90000;0001
E599;225309;90000;0001
E599;225340;90000;0001
E599;237408;90000;0001
E599;237421;90000;0001
E599;237439;90000;0001
E599;237540;90000;0001
E599;237593;90000;0001
E599;237594;90000;0001
E599;237595;90000;0001
E599;237598;90000;0001
E599;237599;90000;0001
E599;237600;90000;0001
E599;237602;90000;0001
E599;237615;90000;0001
E599;237619;90000;0001
E599;237621;90000;0001
E599;374574;90000;0001
E599;375405;90000;0001
E599;375751;90000;0001
E599;375754;90000;0001
E599;1269920;90000;0001
E599;1270397;90000;0001
E599;1270398;90000;0001
E599;1270402;90000;0001
E599;1270427;90000;0001
E599;1270428;90000;0001
E599;1270429;90000;0001
E599;1270430;90000;0001
E599;1270432;90000;0001
E599;1270443;90000;0001
E599;1271119;90000;0001
E599;1271120;90000;0001
E599;1271123;90000;0001
E599;1271141;90000;0001
E599;1271235;90000;0001
E599;1271241;90000;0001
E599;1271270;90000;0001
E599;1271300;90000;0001
E599;1271302;90000;0001
E599;1271306;90000;0001
E599;1271309;90000;0001
E599;1271401;90000;0001
E599;1271412;90000;0001
E599;1272683;90000;0001
E599;1272760;90000;0001
E599;1272777;90000;0001
E599;1272783;90000;0001
E599;1272819;90000;0001
E599;1273350;90000;0001
E599;1273353;90000;0001
E599;1273364;90000;0001
E599;375825;90000;0001
E599;376636;90000;0001
E599;376709;90000;0001
E599;379453;90000;0001
E599;379706;90000;0001
E599;380157;90000;0001
E599;380500;90000;0001
E599;387840;90000;0001
E599;387845;90000;0001
E599;387854;90000;0001
E599;387880;90000;0001
E599;387888;90000;0001
E599;387889;90000;0001
E599;387893;90000;0001
E599;387900;90000;0001
E599;387909;90000;0001
E599;846648;90000;0001
E599;846649;90000;0001
E599;846651;90000;0001
E599;846691;90000;0001
E599;846718;90000;0001
E599;846783;90000;0001
E599;846784;90000;0001
E599;846807;90000;0001
E599;846810;90000;0001
E599;846868;90000;0001
E599;846869;90000;0001
E599;847032001;90000;0001
E599;864163;90000;0001
E599;864168;90000;0001
E599;864242;90000;0001
E599;864519002;90000;0001
E599;864678;90000;0001
E599;865016;90000;0001
E599;865030;90000;0001
E599;865111;90000;0001
E599;865134;90000;0001
E599;865186;90000;0001
E599;865191;90000;0001
E599;878065;90000;0001
E599;878068;90000;0001
E599;1273365;90000;0001
E599;1273366;90000;0001
E599;1273380;90000;0001
E599;1290020;90000;0001
E599;1290028;90000;0001
E599;1290045;90000;0001
E599;1290048;90000;0001
E599;1290050;90000;0001
E599;1290052;90000;0001
E599;1290072;90000;0001
E599;1290077;90000;0001
E599;1290080;90000;0001
E599;1290085;90000;0001
E599;1290778;90000;0001
E599;1290781;90000;0001
E599;1290782;90000;0001
E599;1290783;90000;0001
E599;1290784;90000;0001
E599;1290795;90000;0001
E599;1290803;90000;0001
E599;1290825;90000;0001
E599;1290828;90000;0001
E599;1290856;90000;0001
E599;1290857;90000;0001
E599;1290859;90000;0001
E599;1290860;90000;0001
E599;1290863;90000;0001
E599;1290864;90000;0001
E599;1290869;90000;0001
E599;1290877;90000;0001
E599;1291584;90000;0001
E599;1291601;90000;0001
E599;1291613;90000;0001
E599;1291616;90000;0001
E599;1291621;90000;0001
E599;1291623;90000;0001
E599;1291628;90000;0001
E599;1291652;90000;0001
E599;1291666;90000;0001
E599;878069;90000;0001
E599;878234;90000;0001
E599;878388;90000;0001
E599;878559;90000;0001
E599;878561;90000;0001
E599;879061;90000;0001
E599;879063;90000;0001
E599;879081;90000;0001
E599;879095;90000;0001
E599;1110610002;90000;0001
E599;1110614;90000;0001
E599;1110617;90000;0001
E599;1110644;90000;0001
E599;1115168;90000;0001
E599;1115302;90000;0001
E599;1116446005;90000;0001
E599;1116479;90000;0001
E599;1116481;90000;0001
E599;1116488;90000;0001
E599;1116490;90000;0001
E599;1116743;90000;0001
E599;1117106001;90000;0001
E599;111730002;90000;0001
E599;1117689001;90000;0001
E599;1121607;90000;0001
E599;1121611;90000;0001
E599;1121799;90000;0001
E599;1121907001;90000;0001
E599;1122096;90000;0001
E599;1122406002;90000;0001
E599;1122406005;90000;0001
E599;1122650;90000;0001
E599;1122652;90000;0001
E599;1122677;90000;0001
E599;103407;90000;0001
E599;1034508;90000;0001
E599;103453;90000;0001
E599;103466;90000;0001
E599;103480;90000;0001
E599;1034947;90000;0001
E599;1034949;90000;0001
E599;103515;90000;0001
E599;103539;90000;0001
E599;103550;90000;0001
E599;1035500;90000;0001
E599;1035576;90000;0001
E599;1035577;90000;0001
E599;103564;90000;0001
E599;1035701;90000;0001
E599;104487;90000;0001
E599;1045019;90000;0001
E599;1045142;90000;0001
E599;1045562;90000;0001
E599;1045685;90000;0001
E599;1045687;90000;0001
E599;1045784;90000;0001
E599;1045789;90000;0001
E599;1045795;90000;0001
E599;1045796;90000;0001
E599;1045930;90000;0001
E599;1045949;90000;0001
E599;1049973;90000;0001
E599;1049979;90000;0001
E599;1050106;90000;0001
E599;1050357;90000;0001
E599;1050384;90000;0001
E599;1050393;90000;0001
E599;1050515;90000;0001
E599;1050522;90000;0001
E599;1050524;90000;0001
E599;1050601;90000;0001
E599;1050669;90000;0001
E599;1050773;90000;0001
E599;1056266;90000;0001
E599;1056299;90000;0001
E599;1056459;90000;0001
E599;1122686;90000;0001
E599;1123194;90000;0001
E599;1123213;90000;0001
E599;1123239;90000;0001
E599;1123418;90000;0001
E599;1123516;90000;0001
E599;1125406;90000;0001
E599;1125407;90000;0001
E599;1125411;90000;0001
E599;1125422;90000;0001
E599;1125425;90000;0001
E599;1125477;90000;0001
E599;1125479;90000;0001
E599;1126036;90000;0001
E599;1285841;90000;0001
E599;1285857;90000;0001
E599;1285861;90000;0001
E599;1285862;90000;0001
E599;1285883;90000;0001
E599;1285884;90000;0001
E599;1285887;90000;0001
E599;1285905;90000;0001
E599;1285907;90000;0001
E599;1285912;90000;0001
E599;1285915;90000;0001
E599;1285917;90000;0001
E599;1285920;90000;0001
E599;1286524;90000;0001
E599;1286528;90000;0001
E599;1286531;90000;0001
E599;1286536;90000;0001
E599;1286539;90000;0001
E599;1286544;90000;0001
E599;840064;90000;0001
E599;840618;90000;0001
E599;840625;90000;0001
E599;841161;90000;0001
E599;841513;90000;0001
E599;841572;90000;0001
E599;1056921;90000;0001
E599;1056922;90000;0001
E599;105702;90000;0001
E599;1305205;90000;0001
E599;1305211;90000;0001
E599;1305225;90000;0001
E599;1305257;90000;0001
E599;1305258;90000;0001
E599;1305293;90000;0001
E599;1306009;90000;0001
E599;1306010;90000;0001
E599;1306011;90000;0001
E599;1306103002;90000;0001
E599;1306103003;90000;0001
E599;1306103004;90000;0001
E599;1306104004;90000;0001
E599;1306105007;90000;0001
E599;1306499;90000;0001
E599;1306504;90000;0001
E599;1306518;90000;0001
E599;1306524;90000;0001
E599;1109955;90000;0001
E599;1109963;90000;0001
E599;1109973;90000;0001
E599;1109977;90000;0001
E599;1109987003;90000;0001
E599;1109989002;90000;0001
E599;1109990001;90000;0001
E599;1109990002;90000;0001
E599;1109990003;90000;0001
E599;1109992002;90000;0001
E599;1109992003;90000;0001
E599;1109993001;90000;0001
E599;1109993003;90000;0001
E599;1109994002;90000;0001
E599;1110107;90000;0001
E599;1110115;90000;0001
E599;1110170001;90000;0001
E599;1113735;90000;0001
E599;1113779002;90000;0001
E599;1320025;90000;0001
E599;1320028;90000;0001
E599;1320029;90000;0001
E599;1320031;90000;0001
E599;1147219;90000;0001
E599;1150381;90000;0001
E599;1150507;90000;0001
E599;1150512;90000;0001
E599;1150524;90000;0001
E599;1150526;90000;0001
E599;1150527;90000;0001
E599;1150540;90000;0001
E599;1150543;90000;0001
E599;1150546;90000;0001
E599;1150547;90000;0001
E599;1150556;90000;0001
E599;1150558;90000;0001
E599;1150574;90000;0001
E599;1150578;90000;0001
E599;1150586;90000;0001
E599;1150588;90000;0001
E599;1150598;90000;0001
E599;1150858001;90000;0001
E599;1154315;90000;0001
E599;1154320;90000;0001
E599;1320109;90000;0001
E599;1320110;90000;0001
E599;1320113;90000;0001
E599;1320960;90000;0001
E599;1320965;90000;0001
E599;1320971;90000;0001
E599;1320973;90000;0001
E599;1320978;90000;0001
E599;1320993;90000;0001
E599;1320999;90000;0001
E599;1321000;90000;0001
E599;1321074;90000;0001
E599;1343603;90000;0001
E599;1343604;90000;0001
E599;1343609;90000;0001
E599;1343619;90000;0001
E599;1190435;90000;0001
E599;1190523;90000;0001
E599;1190524;90000;0001
E599;1190529;90000;0001
E599;1190534;90000;0001
E599;1190545;90000;0001
E599;1190556;90000;0001
E599;1190578;90000;0001
E599;1190585;90000;0001
E599;1190594;90000;0001
E599;1190597;90000;0001
E599;1190600;90000;0001
E599;1190608;90000;0001
E599;1190616;90000;0001
E599;1190618;90000;0001
E599;1190626;90000;0001
E599;1190630;90000;0001
E599;1190634;90000;0001
E599;1190636;90000;0001
E599;1190643;90000;0001
E599;1191701;90000;0001
E599;1191819;90000;0001
E599;1191827;90000;0001
E599;119183;90000;0001
E599;119186;90000;0001
E599;1191872;90000;0001
E599;1191879;90000;0001
E599;1191927;90000;0001
E599;1191939;90000;0001
E599;1191940;90000;0001
E599;1193048;90000;0001
E599;1193067;90000;0001
E599;1193080;90000;0001
E599;1193081;90000;0001
E599;1193095;90000;0001
E599;1193098;90000;0001
E599;1193101;90000;0001
E599;1193110;90000;0001
E599;1271423;90000;0001
E599;841590;90000;0001
E599;842044;90000;0001
E599;842058002;90000;0001
E599;842058005;90000;0001
E599;854552;90000;0001
E599;854576;90000;0001
E599;855520;90000;0001
E599;8600;90000;0001
E599;860575;90000;0001
E599;860587001;90000;0001
E599;860587002;90000;0001
E599;860587003;90000;0001
E599;860614;90000;0001
E599;860621;90000;0001
E599;872042;90000;0001
E599;872537;90000;0001
E599;873573;90000;0001
E599;874116;90000;0001
E599;875505;90000;0001
E599;1181623;90000;0001
E599;1181668;90000;0001
E599;1181736;90000;0001
E599;1181958;90000;0001
E599;1181961;90000;0001
E599;1184178;90000;0001
E599;1184185;90000;0001
E599;1184186;90000;0001
E599;1184188;90000;0001
E599;1184194;90000;0001
E599;1184200;90000;0001
E599;1184201;90000;0001
E599;1184205;90000;0001
E599;1184208;90000;0001
E599;1184210;90000;0001
E599;1184214;90000;0001
E599;1184224;90000;0001
E599;1184226;90000;0001
E599;1184235;90000;0001
E599;1184238;90000;0001
E599;1184246;90000;0001
E599;1184255;90000;0001
E599;1184265;90000;0001
E599;1184270;90000;0001
E599;1185152;90000;0001
E599;1185156;90000;0001
E599;1345822;90000;0001
E599;1345832;90000;0001
E599;1345842;90000;0001
E599;1345843;90000;0001
E599;1345845;90000;0001
E599;1345850;90000;0001
E599;1346493;90000;0001
E599;1346505;90000;0001
E599;1346508;90000;0001
E599;1346534;90000;0001
E599;1346560;90000;0001
E599;1346562;90000;0001
E599;1346567;90000;0001
E599;1346568;90000;0001
E599;1346576;90000;0001
E599;1346581;90000;0001
E599;1346585;90000;0001
E599;1346588;90000;0001
E599;1346604;90000;0001
E599;1346611;90000;0001
E599;1346618;90000;0001
E599;1346621;90000;0001
E599;1346623;90000;0001
E599;1346625;90000;0001
E599;1346628;90000;0001
E599;1346631;90000;0001
E599;1346635;90000;0001
E599;1346639;90000;0001
E599;1347439;90000;0001
E599;1347441;90000;0001
E599;1347442;90000;0001
E599;1347450;90000;0001
E599;1347454;90000;0001
E599;1347456;90000;0001
E599;1347465;90000;0001
E599;1347467;90000;0001
E599;1347475;90000;0001
E599;1347482;90000;0001
E599;1339467;90000;0001
E599;1339471;90000;0001
E599;1339473;90000;0001
E599;1339482;90000;0001
E599;1339484;90000;0001
E599;1339487;90000;0001
E599;1339490;90000;0001
E599;1339492;90000;0001
E599;1339532;90000;0001
E599;1339535;90000;0001
E599;1339540;90000;0001
E599;1340162;90000;0001
E599;1340165;90000;0001
E599;1340204;90000;0001
E599;1340209;90000;0001
E599;1340215;90000;0001
E599;1340224;90000;0001
E599;1340237;90000;0001
E599;1340243;90000;0001
E599;1340247;90000;0001
E599;1340250;90000;0001
E599;1343621;90000;0001
E599;1343624;90000;0001
E599;1343627;90000;0001
E599;1343631;90000;0001
E599;1343632;90000;0001
E599;1343634;90000;0001
E599;1344253;90000;0001
E599;1344261;90000;0001
E599;1344263;90000;0001
E599;1344264;90000;0001
E599;1344265;90000;0001
E599;1344277;90000;0001
E599;1344284;90000;0001
E599;1344291;90000;0001
E599;1344295;90000;0001
E599;1344301;90000;0001
E599;1344310;90000;0001
E599;1344314;90000;0001
E599;1344317;90000;0001
E599;1344322;90000;0001
E599;1344323;90000;0001
E599;1344327;90000;0001
E599;1344341;90000;0001
E599;1344748;90000;0001
E599;1344751;90000;0001
E599;1344757;90000;0001
E599;1344766;90000;0001
E599;1344768;90000;0001
E599;1344770;90000;0001
E599;1344775;90000;0001
E599;1344777;90000;0001
E599;1344785;90000;0001
E599;1344786;90000;0001
E599;1344789;90000;0001
E599;1344790;90000;0001
E599;1344792;90000;0001
E599;1344805;90000;0001
E599;1344814;90000;0001
E599;1344820;90000;0001
E599;1344824;90000;0001
E599;1344825;90000;0001
E599;1344831;90000;0001
E599;1344845;90000;0001
E599;1345368;90000;0001
E599;1345369;90000;0001
E599;1345373;90000;0001
E599;1345380;90000;0001
E599;1345382;90000;0001
E599;1345402;90000;0001
E599;1345428;90000;0001
E599;1345430;90000;0001
E599;1345433;90000;0001
E599;1345434;90000;0001
E599;1345447;90000;0001
E599;1345453;90000;0001
E599;1345467;90000;0001
E599;1345471;90000;0001
E599;1346080;90000;0001
E599;1346091;90000;0001
E599;1271425;90000;0001
E599;1271428;90000;0001
E599;1271432;90000;0001
E599;1271437;90000;0001
E599;1271447;90000;0001
E599;1271452;90000;0001
E599;1271473;90000;0001
E599;1271486;90000;0001
E599;1271509;90000;0001
E599;1271510;90000;0001
E599;1271511;90000;0001
E599;1271513;90000;0001
E599;1271519;90000;0001
E599;1272822;90000;0001
E599;1272824;90000;0001
E599;1272837;90000;0001
E599;1272839;90000;0001
E599;1272905;90000;0001
E599;1272906;90000;0001
E599;1272908;90000;0001
E599;1272917;90000;0001
E599;1272929;90000;0001
E599;1272931;90000;0001
E599;1272934;90000;0001
E599;1272939;90000;0001
E599;1272941;90000;0001
E599;1272947;90000;0001
E599;1272952;90000;0001
E599;1272955;90000;0001
E599;1272958;90000;0001
E599;1272963;90000;0001
E599;1273433;90000;0001
E599;1273434;90000;0001
E599;1273438;90000;0001
E599;1273448;90000;0001
E599;1273452;90000;0001
E599;1273458;90000;0001
E599;1273459;90000;0001
E599;1273462;90000;0001
E599;1273492;90000;0001
E599;1273501;90000;0001
E599;1273514;90000;0001
E599;1273532;90000;0001
E599;1273534;90000;0001
E599;1273541;90000;0001
E599;1273570;90000;0001
E599;1273571;90000;0001
E599;1273597;90000;0001
E599;1273628;90000;0001
E599;1274477;90000;0001
E599;1274483;90000;0001
E599;1274484;90000;0001
E599;1274488;90000;0001
E599;1274495;90000;0001
E599;1274498;90000;0001
E599;1274530;90000;0001
E599;1274547;90000;0001
E599;1274551;90000;0001
E599;1274556;90000;0001
E599;1274558;90000;0001
E599;1274561;90000;0001
E599;1274600;90000;0001
E599;1275245;90000;0001
E599;1275248;90000;0001
E599;1275250;90000;0001
E599;1275251;90000;0001
E599;1275253;90000;0001
E599;1275259;90000;0001
E599;1275265;90000;0001
E599;1090892;90000;0001
E599;1090893;90000;0001
E599;1090897;90000;0001
E599;1090908006;90000;0001
E599;1091046;90000;0001
E599;1091082;90000;0001
E599;1091084;90000;0001
E599;1091169;90000;0001
E599;1098501;90000;0001
E599;1098503;90000;0001
E599;1098506;90000;0001
E599;1098510;90000;0001
E599;1098527;90000;0001
E599;1098530;90000;0001
E599;1098532;90000;0001
E599;1098540;90000;0001
E599;1098546;90000;0001
E599;1098554;90000;0001
E599;1098558;90000;0001
E599;1098562;90000;0001
E599;1098574;90000;0001
E599;1098582;90000;0001
E599;1098594;90000;0001
E599;1103719;90000;0001
E599;1103739;90000;0001
E599;1103749;90000;0001
E599;1103751;90000;0001
E599;1103763;90000;0001
E599;1103766;90000;0001
E599;1104110;90000;0001
E599;1104180;90000;0001
E599;1104192;90000;0001
E599;1104368;90000;0001
E599;1108549017;90000;0001
E599;1108549023;90000;0001
E599;1108549025;90000;0001
E599;1108549026;90000;0001
E599;1108549030;90000;0001
E599;1108555;90000;0001
E599;1108556;90000;0001
E599;1108557;90000;0001
E599;1108560;90000;0001
E599;1108713;90000;0001
E599;1108715;90000;0001
E599;1109056;90000;0001
E599;1109403;90000;0001
E599;1114404;90000;0001
E599;1114407;90000;0001
E599;1114496;90000;0001
E599;1121021;90000;0001
E599;1121070008;90000;0001
E599;1121219;90000;0001
E599;1121254;90000;0001
E599;1121255;90000;0001
E599;1121282;90000;0001
E599;1121286;90000;0001
E599;1121359;90000;0001
E599;1121479;90000;0001
E599;1121520002;90000;0001
E599;1121556;90000;0001
E599;1121604;90000;0001
E599;1125302004;90000;0001
E599;1125304003;90000;0001
E599;1125306002;90000;0001
E599;1125307003;90000;0001
E599;1125307004;90000;0001
E599;1125309001;90000;0001
E599;1125309004;90000;0001
E599;1125384;90000;0001
E599;1125401004;90000;0001
E599;1268000;90000;0001
E599;1268003;90000;0001
E599;1268007;90000;0001
E599;1268016;90000;0001
E599;1125402003;90000;0001
E599;1128461;90000;0001
E599;1128506;90000;0001
E599;1128511;90000;0001
E599;1128515;90000;0001
E599;1128600;90000;0001
E599;1128602;90000;0001
E599;1109404001;90000;0001
E599;1109404003;90000;0001
E599;1109404007;90000;0001
E599;1109404008;90000;0001
E599;1109404020;90000;0001
E599;1109404031;90000;0001
E599;1109404044;90000;0001
E599;1112247004;90000;0001
E599;1112254;90000;0001
E599;1112267;90000;0001
E599;1112299002;90000;0001
E599;1112846;90000;0001
E599;1113235;90000;0001
E599;1113238002;90000;0001
E599;1113667;90000;0001
E599;1113673;90000;0001
E599;1113693;90000;0001
E599;1113711;90000;0001
E599;1113725;90000;0001
E599;1119785;90000;0001
E599;1119791;90000;0001
E599;1119917;90000;0001
E599;1119965;90000;0001
E599;1120009;90000;0001
E599;1120032;90000;0001
E599;1120112;90000;0001
E599;1120803;90000;0001
E599;1121012001;90000;0001
E599;1121012002;90000;0001
E599;1125222001;90000;0001
E599;1125223004;90000;0001
E599;1125225001;90000;0001
E599;1270292;90000;0001
E599;1270299;90000;0001
E599;1270301;90000;0001
E599;1270646;90000;0001
E599;1270650;90000;0001
E599;1270651;90000;0001
E599;1270654;90000;0001
E599;1270673;90000;0001
E599;1270675;90000;0001
E599;1270686;90000;0001
E599;1270687;90000;0001
E599;1272155;90000;0001
E599;1272159;90000;0001
E599;1272160;90000;0001
E599;1272162;90000;0001
E599;1272172;90000;0001
E599;1272188;90000;0001
E599;1272191;90000;0001
E599;1272195;90000;0001
E599;1316207;90000;0001
E599;1316219;90000;0001
E599;1316233;90000;0001
E599;1316245;90000;0001
E599;1316246;90000;0001
E599;1316248;90000;0001
E599;1316251;90000;0001
E599;1316260;90000;0001
E599;1316272;90000;0001
E599;1316305;90000;0001
E599;1316331;90000;0001
E599;1317243;90000;0001
E599;1317256;90000;0001
E599;1317257;90000;0001
E599;1317259;90000;0001
E599;1317268;90000;0001
E599;1317271;90000;0001
E599;1317275;90000;0001
E599;1317277;90000;0001
E599;1317284;90000;0001
E599;1317285001;90000;0001
E599;1317287003;90000;0001
E599;1185158;90000;0001
E599;1185160;90000;0001
E599;1185167;90000;0001
E599;1185168;90000;0001
E599;1185186;90000;0001
E599;1185188;90000;0001
E599;118531;90000;0001
E599;1185313;90000;0001
E599;1185317;90000;0001
E599;1185319;90000;0001
E599;1185326;90000;0001
E599;1185337;90000;0001
E599;1185341;90000;0001
E599;1111192;90000;0001
E599;1111193;90000;0001
E599;1111198;90000;0001
E599;1111199;90000;0001
E599;1111552;90000;0001
E599;1111556;90000;0001
E599;1117936;90000;0001
E599;1117938;90000;0001
E599;1118010;90000;0001
E599;1118015;90000;0001
E599;1118478;90000;0001
E599;1118494;90000;0001
E599;1118631004;90000;0001
E599;1118631006;90000;0001
E599;1118631010;90000;0001
E599;1118631012;90000;0001
E599;1118631013;90000;0001
E599;1118631018;90000;0001
E599;1118631025;90000;0001
E599;1118631027;90000;0001
E599;1118631036;90000;0001
E599;1118631041;90000;0001
E599;1118858;90000;0001
E599;1123529;90000;0001
E599;1318013;90000;0001
E599;1318017;90000;0001
E599;1318022;90000;0001
E599;1318023;90000;0001
E599;1318024;90000;0001
E599;1318028;90000;0001
E599;1318032;90000;0001
E599;1318034;90000;0001
E599;1318062;90000;0001
E599;1318079;90000;0001
E599;1318082;90000;0001
E599;1318087;90000;0001
E599;1318095;90000;0001
E599;1318099;90000;0001
E599;1318101;90000;0001
E599;1318857;90000;0001
E599;1318858;90000;0001
E599;1318861;90000;0001
E599;1318877;90000;0001
E599;1318890;90000;0001
E599;1318900;90000;0001
E599;1318903;90000;0001
E599;1318910;90000;0001
E599;1318918;90000;0001
E599;1318940;90000;0001
E599;1318943;90000;0001
E599;1318944;90000;0001
E599;1319599;90000;0001
E599;1319600;90000;0001
E599;1319606;90000;0001
E599;1319607;90000;0001
E599;1319615;90000;0001
E599;1319617;90000;0001
E599;1319620;90000;0001
E599;1319630;90000;0001
E599;1319632;90000;0001
E599;1319657;90000;0001
E599;1319663;90000;0001
E599;1319664;90000;0001
E599;1319666;90000;0001
E599;1270436;90000;0001
E599;1270446;90000;0001
E599;1270454;90000;0001
E599;1270455;90000;0001
E599;1328285;90000;0001
E599;1328289;90000;0001
E599;1328332;90000;0001
E599;1328337;90000;0001
E599;1328345;90000;0001
E599;1328350;90000;0001
E599;1328779;90000;0001
E599;1328781;90000;0001
E599;1328808;90000;0001
E599;1328811;90000;0001
E599;1328819;90000;0001
E599;1328830;90000;0001
E599;1328835;90000;0001
E599;1328847;90000;0001
E599;1328857;90000;0001
E599;1328861;90000;0001
E599;1328862;90000;0001
E599;1328864;90000;0001
E599;1328867;90000;0001
E599;1328872;90000;0001
E599;1329279;90000;0001
E599;1329280;90000;0001
E599;1329307;90000;0001
E599;1329308;90000;0001
E599;1329311;90000;0001
E599;1329323;90000;0001
E599;1329364;90000;0001
E599;1329370;90000;0001
E599;1329374;90000;0001
E599;1329380;90000;0001
E599;1329390;90000;0001
E599;1329418;90000;0001
E599;1330128;90000;0001
E599;1330130;90000;0001
E599;1330181;90000;0001
E599;1330192;90000;0001
E599;1330196;90000;0001
E599;1330210;90000;0001
E599;1330214;90000;0001
E599;1330218;90000;0001
E599;1330219;90000;0001
E599;1330221;90000;0001
E599;1330233;90000;0001
E599;1330235;90000;0001
E599;1330239;90000;0001
E599;1330241;90000;0001
E599;1330243;90000;0001
E599;1330245;90000;0001
E599;1330247;90000;0001
E599;1330248;90000;0001
E599;1330259;90000;0001
E599;1330260;90000;0001
E599;1330787;90000;0001
E599;1330789;90000;0001
E599;1330845;90000;0001
E599;1330846;90000;0001
E599;1330901;90000;0001
